Category,Kind,Fabric,Cut,Product_Code,Brand,Color,Warehouse,Location,Supplier,Balance,29,2XL,30,31,32,33,34,35,36,37,38,39,3XL,40,41,42,43,44,45,46,47,48,4XL,50,52,54,56,58,5XL,60,62,64,66,68,6XL,70,L,M,S,XL,XS
Clothing,Pants,Chinos,Chino Classic Regular Fit,252-9062,Marino Lucci,8 Navy,Retail,,,,,,,,0,1,1,,2,2,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,252-9062,Marino Lucci,8 Navy,Warehouse,"WH-W12-R99,100",,,,,,,0,5,15,,27,28,,,25,,16,,9,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,252-9062,Marino Lucci,9 Black,Retail,,,,,,,,,,,,3,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,252-9062,Marino Lucci,9 Black,Warehouse,"WH-W12-R99,100",,,,,,,,,,,6,6,,,13,,17,,7,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,255-1363,Marino Lucci,20 Black,Warehouse,WH-W12-R101,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,255-1363,Marino Lucci,201 D.Olive,Warehouse,WH-W12-R101,,,,,,,3,6,14,,23,22,,,21,,13,,8,,4,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,255-1363,Marino Lucci,63 Olive,Warehouse,WH-W12-R101,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,255-1363,Marino Lucci,65 D.Beige,Warehouse,WH-W12-R101,,,,,,,,,,,,,,,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,255-1363,Marino Lucci,75 D.Navy,Warehouse,WH-W12-R101,,,,,,,3,8,11,,15,21,,,20,,12,,7,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,255-1363,Marino Lucci,87 Navy,Warehouse,WH-W12-R101,,,,,,,,1,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,255-1363,Marino Lucci,89 Coffee,Warehouse,WH-W12-R101,,,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,541-9072,Marino Lucci,A12 Black,Warehouse,,,,,,,,3,3,,,,,,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8002-9073,Marino Lucci,10 D.Gray,Warehouse,WH-W22-R162,,,,,,,,1,7,,6,11,,,7,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8002-9073,Marino Lucci,14 L.Navy,Warehouse,WH-W22-R162,,,,,,,,,,,,12,,,11,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8002-9073,Marino Lucci,16 Black,Warehouse,WH-W22-R162,,,,,,,2,6,9,,13,17,,,13,,8,,1,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8002-9073,Marino Lucci,18 Beige,Warehouse,WH-W22-R162,,,,,,,1,4,3,,13,12,,,10,,11,,4,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8002-9073,Marino Lucci,7 L.Olive,Warehouse,WH-W22-R162,,,,,,,3,8,13,,17,16,,,15,,11,,6,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8048-9027,Marino Lucci,12 Coffee,Warehouse,WH-W25,,,,,,,,,,,,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8048-9027,Marino Lucci,53 L.Olive,Warehouse,WH-W25,,,,,,,,,,,,8,,,8,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8048-9027,Marino Lucci,63 Beige,Warehouse,WH-W25,,,,,,,,1,1,,1,9,,,8,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8048-9027,Marino Lucci,7 Navy,Warehouse,WH-W25,,,,,,,,,,,,5,,,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-9062,Marino Lucci,6 Pale Black,Warehouse,"WH-W14-R95,96",,,,,,,1,,1,,,,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-9062,Marino Lucci,8 Black,Warehouse,"WH-W14-R95,96",,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-934,Marino Lucci,111 Pale Black,Warehouse,"WH-W14-R95,96",,,,,,,,2,1,,2,6,,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-934,Marino Lucci,218 Navy,Warehouse,"WH-W14-R95,96",,,,,,,2,7,10,,14,15,,,11,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-934,Marino Lucci,3363 Olive,Retail,,,,,,,,1,1,2,,2,2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-934,Marino Lucci,3363 Olive,Warehouse,"WH-W14-R95,96",,,,,,,0,0,0,,0,3,,,4,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-934,Marino Lucci,3364 D.Olive,Warehouse,"WH-W14-R95,96",,,,,,,1,3,4,,7,8,,,9,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-934,Marino Lucci,3365 D.Gray,Warehouse,"WH-W14-R95,96",,,,,,,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-A1165,Marino Lucci,17 Beige,Warehouse,WH-W14-R95,,,,,,,,,2,,1,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-A1165,Marino Lucci,20 D.Olive,Retail,,,,,,,,1,,1,,1,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,869A-A1165,Marino Lucci,20 D.Olive,Warehouse,WH-W14-R95,,,,,,,0,,0,,0,0,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,8919-9320,Marino Lucci,2 D.Beige,Warehouse,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9179,Marino Lucci,1 Gray,Warehouse,"WH-W31-R182,183",,,,,,,3,6,9,,19,16,,,8,,5,,5,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9179,Marino Lucci,2 D.Beige,Warehouse,"WH-W31-R182,183",,,,,,,4,7,11,,24,20,,,10,,7,,7,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9179,Marino Lucci,3 L.Brown,Warehouse,"WH-W31-R182,183",,,,,,,4,7,11,,24,21,,,10,,7,,6,,4,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9179,Marino Lucci,5 D.Gray,Warehouse,"WH-W31-R182,183",,,,,,,3,6,9,,22,19,,,10,,7,,6,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9179,Marino Lucci,6 Navy,Warehouse,"WH-W31-R182,183",,,,,,,6,13,19,,47,39,,,20,,12,,14,,6,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9179,Marino Lucci,7 Black,Warehouse,"WH-W31-R182,183",,,,,,,6,12,18,,44,38,,,19,,12,,13,,6,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9506-Y3,Marino Lucci,10 Black,Warehouse,WH-W24-R163,,,,,,,,,,,2,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9506-Y3,Marino Lucci,17 Beige,Warehouse,WH-W24-R163,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9506-Y3,Marino Lucci,28 L.Camel,Warehouse,WH-W24-R163,,,,,,,,,,,3,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9506-Y3,Marino Lucci,3 Pale Black,Warehouse,WH-W24-R163,,,,,,,,,8,,24,28,,,15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9506-Y3,Marino Lucci,67 Navy,Warehouse,WH-W24-R163,,,,,,,,,,,15,17,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9506-Y3,Marino Lucci,9 Navy,Warehouse,WH-W24-R163,,,,,,,,,,,1,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9506-Y3-2,Marino Lucci,12 Navy,Warehouse,WH-W26,,,,,,,,,2,,13,20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,9506-Y3-2,Marino Lucci,7 Black,Warehouse,WH-W26,,,,,,,,,,,21,26,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,16 L.Camel,Warehouse,"WH-W14-R93,94",,,,,,,1,1,1,,3,3,,,3,,3,,3,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,18 Black,Warehouse,"WH-W14-R93,94",,,,,,,1,1,1,,1,4,,,4,,3,,3,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,20 Navy,Warehouse,"WH-W14-R93,94",,,,,,,0,0,0,,0,2,,,3,,3,,3,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,27 D.Beige,Warehouse,"WH-W14-R93,94",,,,,,,2,2,2,,4,5,,,4,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,30 L.Beige,Warehouse,"WH-W14-R93,94",,,,,,,1,2,2,,7,6,,,5,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,32 L.Olive,Warehouse,"WH-W14-R93,94",,,,,,,2,2,2,,6,6,,,5,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,33 L.Navy,Warehouse,"WH-W14-R93,94",,,,,,,2,2,4,,8,7,,,6,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,42 L.Brown,Warehouse,"WH-W14-R93,94",,,,,,,2,2,4,,8,8,,,6,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,72 L.Gray,Warehouse,"WH-W14-R93,94",,,,,,,2,2,3,,7,7,,,5,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,E003,Marino Lucci,80 D.Olive,Warehouse,"WH-W14-R93,94",,,,,,,2,2,1,,4,4,,,4,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,K1322,Marino Lucci,1 Beige,Warehouse,"WH-W31-R184,185",,,,,,,3,7,10,,24,21,,,10,,7,,7,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,K1322,Marino Lucci,10 D.Gray,Warehouse,"WH-W31-R184,185",,,,,,,3,7,10,,24,21,,,10,,7,,8,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,K1322,Marino Lucci,11 Navy,Warehouse,"WH-W31-R184,185",,,,,,,6,14,20,,45,39,,,19,,13,,13,,6,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,K1322,Marino Lucci,2 Black,Warehouse,"WH-W31-R184,185",,,,,,,6,13,19,,45,38,,,20,,13,,14,,6,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,K1322,Marino Lucci,3 Camel,Warehouse,"WH-W31-R184,185",,,,,,,4,7,11,,24,22,,,10,,7,,7,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,10 D.Gray,Warehouse,WH-W14-R100,,,,,,,,,,,,1,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,11 L.Navy,Retail,,,,,,,,1,1,2,,2,2,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,11 L.Navy,Warehouse,WH-W14-R100,,,,,,,1,7,14,,23,24,,,24,,12,,10,,4,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,12 Navy,Retail,,,,,,,,,1,,,2,2,,,0,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,12 Navy,Warehouse,WH-W14-R100,,,,,,,,0,,,6,7,,,9,,5,,4,,0,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,18 Black,Retail,,,,,,,,,1,2,,2,2,,,0,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,18 Black,Warehouse,WH-W14-R100,,,,,,,,0,0,,4,5,,,12,,2,,4,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,9 Coffee,Retail,,,,,,,,1,1,2,,2,2,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Regular Fit,R004-919,Marino Lucci,9 Coffee,Warehouse,WH-W14-R100,,,,,,,1,3,1,,6,6,,,8,,4,,5,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,11 Gray,Retail,,,,,,,,1,1,2,,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,11 Gray,Warehouse,"WH-W14-R94,95",,,,,,,0,3,5,,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,13 Jitan,Retail,,,,,,1,,1,2,2,,2,2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,13 Jitan,Warehouse,"WH-W14-R94,95",,,,,2,,6,9,11,,9,8,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,15 Bordo,Retail,,,,,,,,,1,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,15 Bordo,Warehouse,"WH-W14-R94,95",,,,,,,,1,,,1,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,16 L.Navy,Retail,,,,,,,,,1,2,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,16 L.Navy,Warehouse,"WH-W14-R94,95",,,,,,,,4,5,,5,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,17 Navy,Retail,,,,,,,,0,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,17 Navy,Warehouse,"WH-W14-R94,95",,,,,,,2,7,3,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,18 Black,Warehouse,"WH-W14-R94,95",,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,3 Beige,Retail,,,,,,,,1,1,2,,2,2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,3 Beige,Warehouse,"WH-W14-R94,95",,,,,,,5,8,12,,12,7,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,8 Coffee,Retail,,,,,,1,,1,1,2,,2,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,1106-838,Marino Lucci,8 Coffee,Warehouse,"WH-W14-R94,95",,,,,1,,5,9,11,,7,7,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,8002-268,Marino Lucci,17 Black,Retail,,,,,,1,,1,2,2,,2,2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,8002-268,Marino Lucci,17 Black,Warehouse,WH-W23-R114-W24-R162,,,,,5,,18,26,33,,33,23,,,18,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,8002-268,Marino Lucci,2 Beige,Warehouse,WH-W23-R114-W24-R162,,,,,4,,10,16,19,,17,15,,,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Chino Classic Slim Fit,8002-268,Marino Lucci,6 Coffee,Warehouse,WH-W23-R114-W24-R162,,,,,5,,11,16,25,,24,18,,,12,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,1907-9131,Marino Lucci,10 Black,Retail,,,,,,1,,1,1,2,,1,1,,,,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,1907-9131,Marino Lucci,10 Black,Warehouse,WH-W10-R80,,,,,0,,4,1,6,,7,9,,,,,2,,3,,5,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,1907-9131,Marino Lucci,4 Beige,Retail,,,,,,1,,1,1,2,,1,2,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,1907-9131,Marino Lucci,4 Beige,Warehouse,WH-W10-R80,,,,,0,,5,3,10,,14,16,,,0,,6,,5,,7,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,1907-9131,Marino Lucci,8 Navy,Retail,,,,,,1,,1,,2,,1,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,1907-9131,Marino Lucci,8 Navy,Warehouse,WH-W10-R80,,,,,0,,3,,3,,1,1,,,,,1,,2,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20177-840,Marino Lucci,11 Gray,Warehouse,WH-W10-R80,,,,,1,,1,2,,,2,4,,,4,,3,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20177-840,Marino Lucci,14 L.Navy,Warehouse,WH-W10-R80,,,,,4,,5,11,9,,20,23,,,15,,11,,9,,5,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20177-840,Marino Lucci,17 Navy,Warehouse,WH-W10-R80,,,,,1,,1,2,,,,6,,,9,,10,,2,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20177-840,Marino Lucci,18 Black,Warehouse,WH-W10-R80,,,,,,,,2,1,,6,6,,,5,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20177-840,Marino Lucci,2 Beige,Warehouse,WH-W10-R80,,,,,,,,,,,,,,,1,,3,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20177-840,Marino Lucci,8 Camel,Warehouse,WH-W10-R80,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,16 L.Navy,Retail,,,,,,1,,1,1,2,,2,2,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,16 L.Navy,Warehouse,WH-W10-R79,,,,,0,,6,10,8,,18,18,,,11,,10,,8,,0,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,18 Black,Retail,,,,,,1,,1,1,2,,2,2,,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,18 Black,Warehouse,WH-W10-R79,,,,,3,,7,10,2,,7,9,,,5,,9,,7,,,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,2 Beige,Retail,,,,,,,,1,1,2,,1,0,,,1,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,2 Beige,Warehouse,WH-W10-R79,,,,,,,2,4,4,,8,10,,,5,,6,,4,,0,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,21 Navy,Retail,,,,,,1,,1,1,2,,2,2,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,21 Navy,Warehouse,WH-W10-R79,,,,,2,,7,11,8,,11,15,,,12,,12,,7,,0,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,24 D.Gray,Retail,,,,,,,,1,2,2,,1,1,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,24 D.Gray,Warehouse,WH-W10-R79,,,,,,,0,4,2,,0,0,,,2,,7,,3,,0,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,25 O.Gray,Retail,,,,,,1,,1,1,2,,1,2,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,20185-838,Marino Lucci,25 O.Gray,Warehouse,WH-W10-R79,,,,,0,,0,6,1,,3,6,,,6,,6,,4,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,42-1906,Marino Lucci,1 Navy,Warehouse,WH-W10-R79,,,,,1,,2,2,3,,4,4,,,,,1,,3,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,42-1906,Marino Lucci,16 D.Gray,Warehouse,WH-W10-R79,,,,,4,,7,6,15,,16,17,,,1,,8,,6,,7,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,42-1906,Marino Lucci,2 Gray,Warehouse,WH-W10-R79,,,,,3,,4,3,8,,8,9,,,1,,4,,4,,4,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,42-1906,Marino Lucci,21 Coffee,Warehouse,WH-W10-R79,,,,,1,,3,2,3,,1,1,,,,,2,,3,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,43-A1871,Marino Lucci,12 Black,Warehouse,WH-W10-R82,,,,,3,,6,5,13,,14,14,,,,,2,,5,,3,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,43-A1871,Marino Lucci,13 Navy,Warehouse,WH-W10-R82,,,,,3,,7,6,15,,17,17,,,3,,6,,6,,8,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,43-A1871,Marino Lucci,28 Gray,Warehouse,WH-W10-R82,,,,,3,,4,3,10,,12,12,,,1,,5,,4,,5,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,43-A1871,Marino Lucci,29 Beige,Warehouse,WH-W10-R82,,,,,2,,3,3,7,,7,7,,,1,,4,,4,,6,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,51002-14w,Marino Lucci,14 Black,Retail,,,,,,1,,1,1,,,1,0,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,51002-14w,Marino Lucci,14 Black,Warehouse,WH-W27-R167,,,,,0,,1,2,,,0,0,,,1,,5,,3,,0,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,51002-14w,Marino Lucci,3 Navy,Retail,,,,,,1,,1,1,1,,1,1,,,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Pants,Chinos,Five Pocket Chino,51002-14w,Marino Lucci,3 Navy,Warehouse,WH-W27-R167,,,,,2,,2,3,0,,0,1,,,1,,7,,3,,0,,,,,,,,,,,,,,,,,,,,,,
